pair_ID	relatedness_score	entailment_judgment
2412    2.531034    NaN
2416    3.069680    NaN
2417    3.353671    NaN
2418    3.152834    NaN
2419    3.019911    NaN
2420    2.079575    NaN
2421    2.641162    NaN
2424    2.685976    NaN
2425    2.588596    NaN
2427    2.509295    NaN
2428    3.785249    NaN
2432    1.940388    NaN
2433    3.304393    NaN
2434    3.758151    NaN
2435    3.195838    NaN
2437    3.144464    NaN
2439    2.830968    NaN
2442    3.204926    NaN
2443    2.838883    NaN
2444    2.982493    NaN
2446    3.345604    NaN
2448    2.506198    NaN
2449    3.804185    NaN
2451    2.956655    NaN
2452    1.865583    NaN
2453    2.598514    NaN
2454    2.636229    NaN
2460    2.910762    NaN
2461    3.763603    NaN
2462    3.646927    NaN
2463    3.643404    NaN
2464    3.349634    NaN
2468    2.980507    NaN
2469    3.133843    NaN
2470    2.603459    NaN
2471    2.567039    NaN
2473    2.292881    NaN
2475    2.208796    NaN
2477    3.757887    NaN
2478    2.564735    NaN
2479    2.910453    NaN
2480    2.579930    NaN
2481    2.434998    NaN
2482    3.171481    NaN
2483    2.732588    NaN
2484    2.770106    NaN
2487    2.391863    NaN
2489    2.517906    NaN
2490    2.527921    NaN
2492    3.327386    NaN
2493    2.393809    NaN
2498    3.398656    NaN
2501    2.781944    NaN
2502    2.421316    NaN
2503    1.782777    NaN
2504    3.510053    NaN
2507    3.112730    NaN
2511    3.481546    NaN
2512    3.551168    NaN
2513    3.757255    NaN
2516    3.782716    NaN
2517    2.914155    NaN
2519    3.063356    NaN
2520    3.814751    NaN
2522    2.954125    NaN
2523    2.786123    NaN
2524    2.727180    NaN
2526    2.572754    NaN
2528    3.715349    NaN
2531    3.269204    NaN
2532    2.655967    NaN
2533    2.783926    NaN
2534    2.995888    NaN
2536    2.738934    NaN
2537    3.527016    NaN
2541    3.305582    NaN
2542    2.860989    NaN
2546    3.037893    NaN
2547    3.734201    NaN
2548    3.862652    NaN
2550    3.239867    NaN
2552    3.783854    NaN
2556    3.064597    NaN
2558    3.755865    NaN
2559    3.384196    NaN
2560    2.613761    NaN
2562    2.966868    NaN
2563    3.263773    NaN
2564    3.263362    NaN
2565    2.447945    NaN
2567    2.801690    NaN
2568    2.319590    NaN
2570    1.955544    NaN
2571    1.901414    NaN
2573    3.147535    NaN
2575    2.802845    NaN
2576    2.829908    NaN
2580    3.869926    NaN
2581    3.761208    NaN
2584    3.339865    NaN
2585    2.898936    NaN
2586    2.440380    NaN
2587    3.205293    NaN
2595    3.768513    NaN
2598    2.763895    NaN
2600    3.085306    NaN
2603    3.189436    NaN
2605    3.441382    NaN
2607    3.315914    NaN
2609    3.689114    NaN
2610    3.187591    NaN
2611    3.280164    NaN
2612    3.293641    NaN
2613    3.586830    NaN
2614    3.470483    NaN
2616    2.677177    NaN
2617    2.649409    NaN
2618    2.434536    NaN
2620    2.982801    NaN
2621    3.287327    NaN
2624    3.125594    NaN
2629    3.520896    NaN
2631    2.541912    NaN
2633    3.361748    NaN
2635    3.200810    NaN
2639    3.036829    NaN
2641    3.367921    NaN
2642    2.671206    NaN
2644    3.379441    NaN
2645    3.154005    NaN
2646    3.207931    NaN
2647    3.574414    NaN
2648    3.045452    NaN
2649    1.880590    NaN
2652    2.417978    NaN
2653    3.282726    NaN
2658    2.193372    NaN
2659    2.335978    NaN
2661    2.624881    NaN
2663    2.584206    NaN
2665    2.897824    NaN
2667    3.116872    NaN
2669    3.711064    NaN
2671    2.604761    NaN
2674    3.532116    NaN
2676    2.487443    NaN
2677    3.193554    NaN
2681    3.032419    NaN
2683    3.154509    NaN
2685    3.881457    NaN
2686    3.858165    NaN
2690    2.993890    NaN
2693    2.208663    NaN
2694    2.551041    NaN
2695    3.092034    NaN
2697    2.990880    NaN
2698    2.950128    NaN
2699    2.106751    NaN
2700    3.128828    NaN
2706    1.989883    NaN
2717    3.011767    NaN
2719    2.387091    NaN
2723    3.436681    NaN
2725    2.926560    NaN
2727    2.968127    NaN
2729    2.693485    NaN
2732    2.575300    NaN
2733    2.991396    NaN
2736    2.625903    NaN
2737    2.584981    NaN
2740    2.557630    NaN
2742    3.339168    NaN
2743    3.526140    NaN
2745    2.433402    NaN
2746    2.789448    NaN
2747    2.836176    NaN
2749    2.874225    NaN
2750    2.907373    NaN
2753    3.347511    NaN
2759    2.466534    NaN
2760    3.211081    NaN
2762    3.184302    NaN
2767    2.415419    NaN
2769    3.788573    NaN
2771    3.395813    NaN
2773    3.008676    NaN
2780    3.008077    NaN
2781    2.665115    NaN
2782    2.917539    NaN
2785    2.592633    NaN
2786    3.343785    NaN
2790    3.560027    NaN
2793    3.745946    NaN
2794    2.794032    NaN
2796    2.507685    NaN
2798    3.137981    NaN
2801    3.505051    NaN
2804    2.645859    NaN
2805    3.555276    NaN
2806    2.058095    NaN
2808    2.982937    NaN
2810    3.453188    NaN
2814    2.587781    NaN
2816    2.903204    NaN
2819    3.388162    NaN
2820    3.127845    NaN
2823    2.062182    NaN
2824    2.638045    NaN
2825    2.776162    NaN
2826    2.039615    NaN
2830    2.710723    NaN
2831    2.669802    NaN
2832    2.673253    NaN
2833    3.070570    NaN
2834    2.622380    NaN
2835    2.806051    NaN
2836    3.187799    NaN
2840    3.115650    NaN
2841    2.927053    NaN
2843    2.827026    NaN
2846    2.955221    NaN
2847    3.274474    NaN
2848    3.458777    NaN
2849    2.942098    NaN
2852    2.926038    NaN
2855    3.550445    NaN
2858    3.324141    NaN
2859    2.781187    NaN
2866    2.772934    NaN
2869    2.614870    NaN
2871    3.296339    NaN
2872    3.246485    NaN
2873    2.992184    NaN
2876    3.125060    NaN
2877    3.443303    NaN
2878    3.268205    NaN
2880    3.342098    NaN
2882    3.603171    NaN
2884    2.810971    NaN
2885    2.908107    NaN
2887    3.729123    NaN
2888    3.670074    NaN
2889    3.615259    NaN
2892    3.355966    NaN
2893    2.620578    NaN
2895    2.343272    NaN
2897    2.286016    NaN
2901    3.087704    NaN
2902    2.633224    NaN
2904    2.703367    NaN
2906    2.567643    NaN
2912    2.289919    NaN
2914    2.266562    NaN
2921    2.893613    NaN
2922    2.735388    NaN
2923    3.201165    NaN
2925    2.783454    NaN
2928    3.364203    NaN
2929    3.443687    NaN
2931    2.792437    NaN
2934    3.072319    NaN
2940    3.202032    NaN
2942    2.722474    NaN
2944    2.640482    NaN
2946    3.479741    NaN
2947    3.401898    NaN
2948    3.814830    NaN
2949    3.065344    NaN
2950    2.949900    NaN
2953    3.156978    NaN
2954    3.163441    NaN
2962    3.319015    NaN
2963    3.104425    NaN
2973    3.305056    NaN
2975    3.259136    NaN
2978    3.172155    NaN
2979    2.715727    NaN
2982    3.399814    NaN
2985    3.229130    NaN
2986    3.588461    NaN
2987    2.777888    NaN
2990    3.709912    NaN
2991    3.360039    NaN
2993    3.357747    NaN
2999    3.109855    NaN
3000    2.953336    NaN
3001    2.235580    NaN
3003    2.689923    NaN
3004    3.364159    NaN
3006    3.497805    NaN
3008    2.281013    NaN
3009    2.524026    NaN
3011    3.399748    NaN
3012    2.919403    NaN
3013    3.183292    NaN
3017    3.383719    NaN
3020    2.792053    NaN
3021    2.138790    NaN
3023    3.558424    NaN
3025    3.254525    NaN
3026    3.022313    NaN
3028    2.678556    NaN
3029    2.673285    NaN
3030    3.291843    NaN
3032    3.103654    NaN
3034    3.413773    NaN
3035    3.188876    NaN
3037    3.651031    NaN
3040    3.701466    NaN
3044    3.801052    NaN
3045    3.308438    NaN
3048    2.982959    NaN
3051    3.454745    NaN
3052    2.909790    NaN
3053    3.085589    NaN
3055    3.679860    NaN
3056    2.447560    NaN
3057    3.462150    NaN
3058    2.909005    NaN
3060    3.389616    NaN
3063    3.752922    NaN
3064    3.778212    NaN
3066    2.523053    NaN
3067    2.300999    NaN
3070    2.971482    NaN
3074    3.350347    NaN
3075    2.522688    NaN
3076    3.252569    NaN
3077    2.613579    NaN
3078    3.016389    NaN
3080    3.118213    NaN
3082    3.302886    NaN
3083    2.750704    NaN
3084    2.692315    NaN
3086    3.130503    NaN
3087    2.177765    NaN
3088    2.823930    NaN
3089    3.575966    NaN
3090    2.287497    NaN
3093    3.135027    NaN
3095    2.687955    NaN
3096    1.983030    NaN
3099    3.197530    NaN
3101    3.362235    NaN
3103    3.769563    NaN
3104    2.058699    NaN
3106    2.508456    NaN
3108    3.686529    NaN
3109    3.361869    NaN
3112    2.517941    NaN
3113    2.361910    NaN
3115    3.142274    NaN
3116    2.807424    NaN
3117    2.698704    NaN
3118    3.344088    NaN
3119    3.550592    NaN
3120    2.453161    NaN
3124    2.386421    NaN
3125    2.560239    NaN
3127    3.602349    NaN
3128    3.180448    NaN
3131    3.018795    NaN
3133    3.134065    NaN
3135    2.941570    NaN
3136    3.786851    NaN
3137    3.504103    NaN
3138    3.499340    NaN
3139    3.800496    NaN
3141    2.314013    NaN
3142    2.513489    NaN
3144    2.251698    NaN
3145    1.874441    NaN
3146    2.625887    NaN
3147    3.311728    NaN
3148    2.945862    NaN
3149    2.652817    NaN
3151    2.989351    NaN
3152    3.180817    NaN
3154    2.810212    NaN
3155    3.580282    NaN
3159    3.052979    NaN
3160    2.492437    NaN
3163    2.943904    NaN
3167    2.649314    NaN
3168    3.429398    NaN
3169    3.378232    NaN
3171    3.485491    NaN
3172    2.467588    NaN
3173    2.155305    NaN
3175    3.231854    NaN
3176    3.346576    NaN
3177    3.365271    NaN
3178    3.744012    NaN
3179    2.443945    NaN
3180    3.069845    NaN
3183    3.721008    NaN
3184    3.719669    NaN
3185    3.380374    NaN
3189    2.648566    NaN
3190    1.889725    NaN
3191    2.743672    NaN
3193    2.781919    NaN
3194    3.899957    NaN
3195    3.243089    NaN
3196    3.231779    NaN
3197    3.085766    NaN
3198    2.868287    NaN
3199    3.229776    NaN
3204    3.350317    NaN
3205    3.416137    NaN
3206    3.287856    NaN
3207    2.879151    NaN
3209    2.691443    NaN
3210    3.324667    NaN
3211    3.079469    NaN
3212    3.773960    NaN
3215    3.257546    NaN
3216    2.602624    NaN
3219    3.099879    NaN
3220    3.710503    NaN
3225    3.404187    NaN
3226    3.271716    NaN
3229    3.806888    NaN
3231    3.753228    NaN
3233    3.444316    NaN
3234    2.258242    NaN
3235    3.373036    NaN
3236    3.589026    NaN
3237    3.426206    NaN
3239    3.498120    NaN
3240    3.490883    NaN
3241    3.567213    NaN
3244    1.889185    NaN
3245    3.237946    NaN
3246    3.161012    NaN
3247    3.244313    NaN
3249    3.599014    NaN
3251    3.105897    NaN
3259    2.918251    NaN
3263    3.383258    NaN
3266    3.445429    NaN
3267    3.494824    NaN
3268    3.804013    NaN
3269    3.892284    NaN
3270    3.163217    NaN
3276    3.391501    NaN
3279    2.550208    NaN
3282    2.658193    NaN
3284    2.807249    NaN
3289    3.552380    NaN
3290    3.499739    NaN
3293    2.824855    NaN
3295    3.144997    NaN
3296    3.117569    NaN
3297    3.754692    NaN
3300    3.021232    NaN
3301    2.680841    NaN
3302    3.626623    NaN
3305    3.332535    NaN
3306    3.440491    NaN
3307    3.029081    NaN
3308    2.986427    NaN
3309    2.720034    NaN
3310    2.241581    NaN
3312    2.266037    NaN
3315    3.804815    NaN
3317    3.767588    NaN
3318    3.221075    NaN
3320    3.148449    NaN
3323    3.510478    NaN
3326    2.926418    NaN
3328    3.824679    NaN
3331    2.177178    NaN
3333    2.413055    NaN
3334    2.903979    NaN
3335    3.510686    NaN
3337    3.775153    NaN
3341    3.275536    NaN
3343    3.039005    NaN
3348    3.396876    NaN
3350    3.072150    NaN
3352    2.890821    NaN
3354    3.251657    NaN
3355    3.321490    NaN
3360    3.188859    NaN
3365    3.103205    NaN
3377    2.825784    NaN
3379    3.433271    NaN
3380    3.116418    NaN
3381    3.125818    NaN
3383    2.944606    NaN
3387    3.748019    NaN
3388    2.899021    NaN
3390    3.480386    NaN
3391    2.970606    NaN
3392    3.588606    NaN
3393    3.596849    NaN
3394    3.634164    NaN
3399    2.382174    NaN
3401    2.371885    NaN
3402    3.116955    NaN
3403    3.290169    NaN
3404    3.149761    NaN
3406    3.210116    NaN
3408    2.549132    NaN
3409    2.531759    NaN
3410    2.766445    NaN
3415    3.285238    NaN
3417    2.538091    NaN
3419    2.431536    NaN
3421    2.568319    NaN
3423    3.552350    NaN
3430    3.294956    NaN
3431    3.061508    NaN
3434    3.626900    NaN
3439    2.520306    NaN
3441    3.141142    NaN
3442    3.861219    NaN
3445    3.617592    NaN
3446    2.386940    NaN
3447    2.945499    NaN
3449    2.259232    NaN
3450    3.265672    NaN
3455    3.388994    NaN
3456    3.154741    NaN
3457    3.493701    NaN
3458    3.097536    NaN
3463    2.958285    NaN
3464    2.793295    NaN
3466    3.412006    NaN
3469    2.504959    NaN
3470    2.493673    NaN
3473    3.151450    NaN
3474    3.442744    NaN
3475    2.205676    NaN
3476    2.383456    NaN
3477    2.492996    NaN
3478    2.493088    NaN
3481    3.382480    NaN
3482    3.783738    NaN
3483    3.753692    NaN
3489    3.885001    NaN
3490    3.329274    NaN
3493    3.373516    NaN
3497    2.729492    NaN
3498    2.992418    NaN
3499    3.726436    NaN
3502    3.225103    NaN
3506    3.153920    NaN
3509    3.050717    NaN
3513    3.384968    NaN
3515    3.180876    NaN
3519    2.657685    NaN
3520    2.177991    NaN
3521    3.049185    NaN
3522    3.369988    NaN
3523    2.809371    NaN
3524    3.294656    NaN
3525    3.373514    NaN
3526    2.834203    NaN
3527    3.376996    NaN
3531    2.729475    NaN
3532    3.777313    NaN
3535    3.107211    NaN
3540    3.152917    NaN
3545    2.154685    NaN
3550    3.474120    NaN
3551    3.114602    NaN
3553    3.551134    NaN
3555    3.235411    NaN
3557    2.265984    NaN
3558    3.180621    NaN
3559    3.609115    NaN
3560    2.563507    NaN
3562    2.949303    NaN
3563    3.794336    NaN
3564    2.702259    NaN
3570    3.374640    NaN
3573    2.518005    NaN
3575    3.230725    NaN
3578    2.739041    NaN
3581    2.638636    NaN
3583    2.708697    NaN
3585    2.550442    NaN
3587    3.416292    NaN
3588    2.729062    NaN
3590    1.869072    NaN
3591    3.057469    NaN
3593    3.191426    NaN
3594    2.672710    NaN
3595    3.795411    NaN
3596    3.318879    NaN
3597    2.962979    NaN
3599    3.864857    NaN
3600    3.087822    NaN
3601    3.448581    NaN
3604    3.805619    NaN
3605    3.083707    NaN
3606    3.335413    NaN
3608    3.046244    NaN
3609    3.108019    NaN
3610    2.512622    NaN
3612    2.612507    NaN
3613    2.351313    NaN
3615    3.358804    NaN
3616    2.327371    NaN
3617    3.129475    NaN
3619    2.923404    NaN
3621    3.375223    NaN
3622    2.760546    NaN
3628    3.324025    NaN
3631    2.216669    NaN
3632    3.023998    NaN
3634    2.043703    NaN
3636    3.162981    NaN
3637    3.289958    NaN
3641    2.622728    NaN
3642    2.215467    NaN
3644    3.382533    NaN
3645    3.051274    NaN
3648    3.440021    NaN
3652    2.538955    NaN
3654    2.842207    NaN
3655    2.544742    NaN
3656    3.105454    NaN
3659    2.744036    NaN
3660    2.530612    NaN
3662    2.733669    NaN
3663    2.601155    NaN
3664    2.773461    NaN
3665    2.391046    NaN
3667    3.178203    NaN
3671    2.105532    NaN
3674    2.900052    NaN
3675    2.510814    NaN
3676    2.543344    NaN
3677    3.352457    NaN
3678    2.646781    NaN
3679    3.810593    NaN
3681    3.394708    NaN
3683    3.128201    NaN
3688    3.594444    NaN
3698    3.527477    NaN
3700    2.652009    NaN
3704    2.633564    NaN
3706    2.539351    NaN
3714    3.372603    NaN
3715    3.750734    NaN
3716    3.474065    NaN
3717    3.234802    NaN
3722    3.475412    NaN
3723    2.277335    NaN
3724    3.119381    NaN
3726    2.523928    NaN
3729    2.806774    NaN
3730    2.918791    NaN
3731    3.509566    NaN
3732    3.377592    NaN
3734    2.808241    NaN
3735    2.273218    NaN
3738    2.552820    NaN
3741    2.927797    NaN
3744    3.014398    NaN
3745    2.815821    NaN
3749    2.628831    NaN
3754    2.747659    NaN
3757    3.502859    NaN
3760    3.249535    NaN
3763    2.985488    NaN
3764    2.837357    NaN
3768    3.346453    NaN
3769    3.483935    NaN
3771    2.836628    NaN
3772    3.008708    NaN
3773    2.995280    NaN
3775    2.579115    NaN
3778    3.016601    NaN
3782    2.590110    NaN
3786    2.492400    NaN
3787    3.490084    NaN
3791    3.386594    NaN
3792    2.763097    NaN
3793    2.526778    NaN
3794    3.151166    NaN
3796    2.959760    NaN
3798    2.509695    NaN
3802    2.853929    NaN
3806    2.460177    NaN
3808    2.872912    NaN
3810    2.824451    NaN
3811    2.874265    NaN
3813    3.126417    NaN
3815    3.196548    NaN
3816    2.963157    NaN
3817    2.918065    NaN
3818    2.546607    NaN
3819    3.751080    NaN
3822    3.765905    NaN
3824    3.079343    NaN
3829    2.776992    NaN
3830    2.552934    NaN
3832    3.165255    NaN
3833    3.582333    NaN
3835    3.300364    NaN
3837    3.124822    NaN
3841    2.823309    NaN
3842    3.165967    NaN
3843    3.738310    NaN
3848    3.113822    NaN
3849    2.607672    NaN
3850    3.553306    NaN
3851    2.803621    NaN
3854    3.752306    NaN
3858    2.980682    NaN
3859    3.525227    NaN
3863    2.689755    NaN
3865    3.374104    NaN
3867    3.709817    NaN
3875    2.684461    NaN
3876    3.772775    NaN
3877    3.179742    NaN
3878    3.848613    NaN
3879    2.957669    NaN
3881    3.078726    NaN
3888    2.570818    NaN
3889    2.183956    NaN
3890    2.508258    NaN
3891    2.493630    NaN
3894    3.397258    NaN
3896    2.955517    NaN
3900    3.313153    NaN
3902    2.734400    NaN
3906    2.575891    NaN
3907    3.310190    NaN
3911    3.532732    NaN
3913    3.470609    NaN
3916    2.868069    NaN
3918    2.351352    NaN
3919    2.366854    NaN
3923    3.567169    NaN
3925    3.387462    NaN
3926    2.736994    NaN
3927    2.619200    NaN
3928    2.966170    NaN
3931    2.389658    NaN
3932    2.537537    NaN
3933    2.490073    NaN
3937    3.024587    NaN
3944    3.018626    NaN
3945    3.532853    NaN
3946    2.468111    NaN
3950    3.218620    NaN
3952    3.447007    NaN
3953    2.850075    NaN
3954    3.743841    NaN
3959    2.162960    NaN
3960    2.952553    NaN
3962    2.536650    NaN
3963    3.003034    NaN
3964    3.254286    NaN
3965    3.276388    NaN
3966    3.447248    NaN
3967    2.265426    NaN
3968    3.245318    NaN
3969    3.134943    NaN
3971    2.726517    NaN
3974    2.348181    NaN
3975    2.633347    NaN
3977    2.094327    NaN
3978    2.773398    NaN
3979    3.519625    NaN
3981    3.787921    NaN
3983    2.975521    NaN
3988    2.531824    NaN
3991    3.392757    NaN
3997    2.816684    NaN
4000    2.932833    NaN
4003    2.655445    NaN
4005    2.957481    NaN
4008    3.322862    NaN
4009    3.302914    NaN
4010    2.777572    NaN
4016    3.501159    NaN
4018    3.769736    NaN
4019    3.284343    NaN
4022    2.930111    NaN
4023    2.757092    NaN
4024    3.790108    NaN
4025    3.388615    NaN
4026    3.277594    NaN
4027    2.821239    NaN
4029    3.716012    NaN
4030    3.492767    NaN
4032    3.396485    NaN
4035    3.762212    NaN
4039    3.478172    NaN
4042    3.089262    NaN
4044    3.126430    NaN
4048    3.305941    NaN
4051    3.154895    NaN
4052    2.928974    NaN
4053    3.778656    NaN
4055    2.930294    NaN
4057    2.967938    NaN
4059    2.602325    NaN
4064    3.693951    NaN
4070    2.919293    NaN
4073    3.187237    NaN
4075    3.126609    NaN
4077    3.185908    NaN
4078    3.785740    NaN
4080    3.337011    NaN
4081    2.993774    NaN
4082    3.418202    NaN
4089    3.040256    NaN
4091    2.574404    NaN
4092    2.120409    NaN
4093    2.743770    NaN
4095    3.004299    NaN
4096    2.886640    NaN
4097    3.361321    NaN
4098    3.126454    NaN
4099    3.482558    NaN
4101    3.506489    NaN
4103    2.508428    NaN
4104    2.903583    NaN
4106    3.337748    NaN
4107    3.194345    NaN
4110    2.997281    NaN
4111    2.346971    NaN
4116    3.387948    NaN
4121    2.435202    NaN
4122    2.901375    NaN
4124    2.482833    NaN
4128    3.654690    NaN
4129    2.897272    NaN
4130    3.354623    NaN
4131    2.609609    NaN
4138    3.064910    NaN
4139    3.612218    NaN
4143    2.413395    NaN
4144    2.701994    NaN
4150    2.434967    NaN
4151    2.154131    NaN
4153    2.275820    NaN
4158    2.018160    NaN
4159    3.042930    NaN
4160    2.677714    NaN
4161    3.255323    NaN
4166    3.149237    NaN
4167    2.351915    NaN
4169    2.002627    NaN
4170    2.189551    NaN
4171    2.550675    NaN
4172    3.360083    NaN
4175    2.974172    NaN
4177    2.557179    NaN
4180    2.368520    NaN
4182    3.603262    NaN
4184    3.217119    NaN
4186    2.801120    NaN
4188    2.572321    NaN
4189    2.468095    NaN
4190    2.509581    NaN
4192    2.100661    NaN
4198    3.173400    NaN
4200    2.524174    NaN
4201    3.797024    NaN
4203    2.938021    NaN
4204    3.500068    NaN
4206    2.795988    NaN
4208    2.416303    NaN
4210    2.502314    NaN
4211    3.635514    NaN
4215    2.818422    NaN
4217    1.865020    NaN
4218    2.850287    NaN
4222    3.348668    NaN
4224    3.410237    NaN
4225    2.635241    NaN
4226    2.197553    NaN
4227    3.498864    NaN
4229    3.127785    NaN
4230    2.676032    NaN
4233    1.872684    NaN
4234    3.180751    NaN
4237    2.886493    NaN
4240    3.233039    NaN
4241    2.165351    NaN
4243    2.498879    NaN
4245    2.939429    NaN
4249    3.395566    NaN
4250    3.158903    NaN
4255    2.938883    NaN
4256    3.642816    NaN
4258    3.336196    NaN
4261    2.656672    NaN
4262    2.891550    NaN
4263    2.400656    NaN
4264    2.677919    NaN
4268    3.377241    NaN
4270    2.683702    NaN
4271    3.085901    NaN
4273    2.823406    NaN
4276    3.162643    NaN
4278    3.231546    NaN
4281    2.164218    NaN
4285    3.111470    NaN
4286    3.408447    NaN
4292    3.761803    NaN
4293    3.099956    NaN
4294    2.758213    NaN
4296    2.869806    NaN
4297    3.049265    NaN
4298    2.259521    NaN
4300    2.631613    NaN
4302    2.237873    NaN
4303    3.029611    NaN
4309    2.613639    NaN
4310    1.890979    NaN
4311    3.500022    NaN
4313    3.011315    NaN
4314    3.098523    NaN
4317    1.965240    NaN
4319    2.971041    NaN
4324    3.173938    NaN
4326    3.408707    NaN
4327    3.560093    NaN
4331    2.485282    NaN
4332    3.389276    NaN
4333    3.155101    NaN
4334    2.927431    NaN
4337    2.298872    NaN
4343    3.156975    NaN
4345    3.100555    NaN
4352    2.645095    NaN
4353    2.586518    NaN
4355    2.388821    NaN
4356    2.253389    NaN
4358    1.968159    NaN
4362    3.263957    NaN
4366    2.627007    NaN
4367    2.379319    NaN
4368    2.623187    NaN
4372    2.949343    NaN
4373    3.227987    NaN
4374    2.872794    NaN
4375    1.996633    NaN
4380    3.400295    NaN
4383    3.312481    NaN
4384    3.762705    NaN
4389    2.980526    NaN
4391    3.493262    NaN
4397    3.072366    NaN
4399    2.861732    NaN
4400    3.177276    NaN
4402    3.384758    NaN
4403    2.910906    NaN
4404    3.367310    NaN
4405    3.164255    NaN
4406    3.287579    NaN
4409    3.384157    NaN
4413    2.810345    NaN
4415    2.509008    NaN
4416    2.688686    NaN
4419    3.483175    NaN
4420    3.414646    NaN
4421    2.091187    NaN
4422    2.610225    NaN
4423    2.646848    NaN
4424    2.585301    NaN
4425    3.199173    NaN
4427    3.155292    NaN
4428    3.136632    NaN
4430    2.562760    NaN
4433    3.173681    NaN
4434    2.908110    NaN
4435    2.795229    NaN
4436    3.681766    NaN
4437    3.034455    NaN
4438    2.203714    NaN
4441    2.403363    NaN
4444    2.973163    NaN
4448    2.647479    NaN
4449    3.086822    NaN
4450    1.998285    NaN
4451    3.022713    NaN
4452    2.934367    NaN
4453    3.373846    NaN
4455    3.142980    NaN
4456    2.488213    NaN
4459    2.830232    NaN
4460    3.193821    NaN
4461    3.578264    NaN
4462    2.923975    NaN
4463    3.442415    NaN
4465    2.997631    NaN
4466    2.558577    NaN
4467    2.501038    NaN
4470    3.472004    NaN
4474    2.567533    NaN
4475    2.716980    NaN
4476    2.564995    NaN
4478    3.374049    NaN
4479    2.948615    NaN
4480    2.706512    NaN
4482    3.333742    NaN
4483    2.423774    NaN
4484    2.373903    NaN
4485    2.256272    NaN
4488    3.259258    NaN
4489    3.333715    NaN
4491    3.208396    NaN
4493    2.624631    NaN
4494    3.752140    NaN
4495    3.388958    NaN
4496    3.254783    NaN
4499    3.182625    NaN
4500    3.084830    NaN
4502    2.327628    NaN
4504    1.850856    NaN
4506    1.974353    NaN
4508    3.623803    NaN
4510    2.845849    NaN
4512    2.998874    NaN
4518    3.552350    NaN
4521    2.436854    NaN
4527    2.987165    NaN
4528    2.817720    NaN
4530    2.260657    NaN
4531    2.942203    NaN
4532    2.593732    NaN
4533    3.041803    NaN
4535    3.392033    NaN
4536    3.637440    NaN
4537    3.577488    NaN
4538    3.329110    NaN
4539    2.738465    NaN
4542    3.722864    NaN
4543    3.078386    NaN
4547    3.143426    NaN
4548    3.082218    NaN
4550    3.030938    NaN
4552    2.707784    NaN
4554    3.330814    NaN
4555    2.969995    NaN
4557    2.887409    NaN
4560    3.684032    NaN
4561    3.685257    NaN
4563    3.008075    NaN
4566    3.739287    NaN
4568    2.470096    NaN
4571    3.861730    NaN
4572    2.831235    NaN
4575    2.184145    NaN
4576    2.597364    NaN
4577    2.661955    NaN
4578    1.983398    NaN
4582    2.403568    NaN
4584    2.649297    NaN
4586    3.136742    NaN
4587    3.016550    NaN
4589    3.360421    NaN
4591    2.105179    NaN
4592    3.121121    NaN
4593    2.242796    NaN
4594    2.614189    NaN
4598    2.849217    NaN
4599    3.058441    NaN
4600    2.631179    NaN
4602    2.450187    NaN
4603    3.236939    NaN
4604    2.529287    NaN
4607    2.857048    NaN
4608    3.764281    NaN
4609    3.466657    NaN
4613    3.348029    NaN
4618    2.403575    NaN
4620    3.378529    NaN
4621    3.296516    NaN
4622    3.465491    NaN
4623    3.665655    NaN
4624    3.524716    NaN
4625    3.876869    NaN
4627    3.446781    NaN
4628    2.953300    NaN
4629    2.366305    NaN
4631    1.876780    NaN
4639    3.195364    NaN
4640    3.131210    NaN
4641    2.592662    NaN
4642    3.053648    NaN
4645    3.810445    NaN
4647    3.817145    NaN
4649    3.690357    NaN
4654    3.693609    NaN
4655    3.482887    NaN
4657    2.279575    NaN
4658    3.128522    NaN
4667    2.815757    NaN
4670    3.727656    NaN
4672    3.474891    NaN
4675    2.709423    NaN
4676    3.421828    NaN
4677    2.577579    NaN
4678    3.284150    NaN
4682    3.628312    NaN
4684    2.631870    NaN
4690    3.183884    NaN
4691    3.593961    NaN
4692    3.175053    NaN
4693    2.949091    NaN
4694    3.504404    NaN
4695    3.444273    NaN
4698    3.178613    NaN
4703    2.766039    NaN
4704    2.643790    NaN
4705    2.471310    NaN
4706    3.051286    NaN
4708    3.582543    NaN
4709    3.179335    NaN
4714    2.695650    NaN
4715    2.714868    NaN
4719    3.133932    NaN
4721    2.829068    NaN
4722    2.656781    NaN
4723    2.760195    NaN
4726    2.137091    NaN
4727    2.092754    NaN
4730    3.176288    NaN
4732    2.981959    NaN
4733    3.298939    NaN
4736    2.970504    NaN
4737    2.944600    NaN
4738    3.763509    NaN
4739    3.386247    NaN
4741    2.980192    NaN
4744    2.903030    NaN
4747    3.074127    NaN
4748    2.893684    NaN
4749    3.262076    NaN
4750    2.629747    NaN
4751    3.275010    NaN
4754    2.951649    NaN
4757    3.326095    NaN
4758    3.576945    NaN
4765    2.974044    NaN
4768    3.472740    NaN
4770    2.154527    NaN
4772    2.693301    NaN
4773    2.014078    NaN
4775    2.962131    NaN
4778    2.878270    NaN
4779    2.981455    NaN
4781    2.720103    NaN
4783    2.892119    NaN
4784    3.686498    NaN
4785    3.392056    NaN
4786    2.797013    NaN
4787    2.769083    NaN
4789    2.626123    NaN
4791    1.861013    NaN
4792    2.293019    NaN
4801    3.253087    NaN
